name;group;id;url;visibility
13a798bcf574b064257e15d6a3234529f6a2af70;Commit;142;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\13a798bcf574b064257e15d6a3234529f6a2af70;1.0902798991969098
60ddb263f0593201e9a35b710e93209c9efbd29d;Commit;143;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\60ddb263f0593201e9a35b710e93209c9efbd29d;1.4975479005556576
aa30ba8853939a59e3a8689e7028f05b720cd21f;Commit;144;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\aa30ba8853939a59e3a8689e7028f05b720cd21f;1.523263979931701
da4e39fce0df9767e77cd54dadafd64646e9767a;Commit;145;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\da4e39fce0df9767e77cd54dadafd64646e9767a;2.8225390055085615
8dfba1f48deeac392150791b57ef395cfc7fbcc2;Commit;146;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\8dfba1f48deeac392150791b57ef395cfc7fbcc2;1.2354443812969265
6747451a8d09fe3dccbd75ae476b7667821b804f;Commit;147;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\6747451a8d09fe3dccbd75ae476b7667821b804f;2.900833120063668
30292d2cd6e58e6a504d8190f23a96bddff0f800;Commit;148;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\30292d2cd6e58e6a504d8190f23a96bddff0f800;2.196727811347711
6dab4395fb85ddebf6bbbae4df59af010f6937b6;Commit;149;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\6dab4395fb85ddebf6bbbae4df59af010f6937b6;1.5947341270617001
d2fef7454e5b75726f8f72c317bb88720ee81e00;Commit;150;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\d2fef7454e5b75726f8f72c317bb88720ee81e00;1.0850599531534268
67cf0e133f66a200b83569298a2d13d654517ebc;Commit;151;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\67cf0e133f66a200b83569298a2d13d654517ebc;2.6609595350735153
dc5fe52f3cf53be6ecac49e39d76dbee43148404;Commit;152;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\dc5fe52f3cf53be6ecac49e39d76dbee43148404;1.594520049181421
f8773d6a16bafdaddd2ab5785459184b5df49a6e;Commit;153;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\f8773d6a16bafdaddd2ab5785459184b5df49a6e;2.8196238225757906
125df3dfe7b6ad35b80ffbd9b3ca4ed2a0dac67c;Commit;154;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\125df3dfe7b6ad35b80ffbd9b3ca4ed2a0dac67c;2.3768757700639416
2164fe03a455ce356c26d7437e38304c8c7b1767;Commit;155;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\2164fe03a455ce356c26d7437e38304c8c7b1767;1.3724371309746743
c36ba1452130347e5695e303421ab04fc7083077;Commit;156;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\c36ba1452130347e5695e303421ab04fc7083077;1.6811623881061917
826bd9a16e21d8813343fb10a8c5a25b518e38f3;Commit;157;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\826bd9a16e21d8813343fb10a8c5a25b518e38f3;1.5598675618506257
86ef462a130eeb34eaa8b3209721939aa5d50272;Commit;158;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\86ef462a130eeb34eaa8b3209721939aa5d50272;1.4650224743885634
66ae6060fbc5517ce9759aaaa7576d1ce7b1f82a;Commit;159;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\66ae6060fbc5517ce9759aaaa7576d1ce7b1f82a;1.1828227265262607
cbfa9acc7408c05741c5bfc946f0f8edcb378ffd;Commit;160;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\cbfa9acc7408c05741c5bfc946f0f8edcb378ffd;1.2320779177810028
c7abc3d1940b7fac9e7aaf4cf4945c0afa1c3ee4;Commit;161;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\c7abc3d1940b7fac9e7aaf4cf4945c0afa1c3ee4;2.288271793940292
873d1519dc6379850359fdf63beae170b736c8ba;Commit;162;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\873d1519dc6379850359fdf63beae170b736c8ba;2.4250360208556927
4872c1469081ff28afda310b68fcf17d2c17a7b4;Commit;163;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\4872c1469081ff28afda310b68fcf17d2c17a7b4;2.3882389020372328
fab3bb02173119cec6a89bba5e5eb86c698f2643;Commit;164;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\fab3bb02173119cec6a89bba5e5eb86c698f2643;1.8340960973254317
6acfaabc294329eb2c9fdc5e1a994a6a3c3903c5;Commit;165;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\6acfaabc294329eb2c9fdc5e1a994a6a3c3903c5;1.69292826182593
7eee5b29b0be1738ea50a549d1a47d5f66630573;Commit;166;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\7eee5b29b0be1738ea50a549d1a47d5f66630573;2.07366641866987
052839f951d1e2965384e9d77397dac395646889;Commit;167;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\052839f951d1e2965384e9d77397dac395646889;1.6345891936801202
994cc897b253e46e863ba604e0f8395e5795a2c2;Commit;168;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\994cc897b253e46e863ba604e0f8395e5795a2c2;2.574038682295597
aadd0b5115862efa52733ae3191823b40e53d3db;Commit;169;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\aadd0b5115862efa52733ae3191823b40e53d3db;1.3898483463374405
180dcdb9bb883753b5270f519d5de1927ae457c0;Commit;170;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\180dcdb9bb883753b5270f519d5de1927ae457c0;1.9257560671708756
043dd2785819adcc2870f1e4de29e3a93fb6cadf;Commit;171;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\043dd2785819adcc2870f1e4de29e3a93fb6cadf;2.8873472597909386
49490b0c68c8a6d806fec68a2f81ed6162108580;Commit;172;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\49490b0c68c8a6d806fec68a2f81ed6162108580;1.9377649504350396
35b53b0628e20268bfe125d75ed0c3c49c237710;Commit;173;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\35b53b0628e20268bfe125d75ed0c3c49c237710;1.3741856216538713
18dddae4cf9b48d0c9b0080d6b34e0d5aa1fc373;Commit;174;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\18dddae4cf9b48d0c9b0080d6b34e0d5aa1fc373;2.1614361377887317
34c64d9005544e32b7a13c5de1b917e09f28438c;Commit;175;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\34c64d9005544e32b7a13c5de1b917e09f28438c;1.6760764974585154
53b15739535ed3097386aa4b25060523b286eb45;Commit;176;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\53b15739535ed3097386aa4b25060523b286eb45;2.5116360331314818
a18bb25545ad633bf74013b226d278fb8f387a37;Commit;177;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\a18bb25545ad633bf74013b226d278fb8f387a37;1.7820655053115084
c0075c30f8f5f314e260ec30b2524ea63e5e1ec6;Commit;178;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\c0075c30f8f5f314e260ec30b2524ea63e5e1ec6;2.369088523065466
7ee0ed6608de03af01c60390c4dc98e3f87f18d4;Commit;179;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\7ee0ed6608de03af01c60390c4dc98e3f87f18d4;1.9496615345391133
40c1cd1a34fab13b63f8819f6128b05450281e3b;Commit;180;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\40c1cd1a34fab13b63f8819f6128b05450281e3b;1.7915939065131128
a6b32c730ae52e92fe0c86f39c5a933df92c2bc5;Commit;181;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\a6b32c730ae52e92fe0c86f39c5a933df92c2bc5;1.680049532465928
4231dcd07c4fb5352a6f22e615d49bdf0aa7f2c3;Commit;182;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\4231dcd07c4fb5352a6f22e615d49bdf0aa7f2c3;1.3806226192225877
e6e44b5ea7d315a5e51a32d071b03a711de1bf80;Commit;183;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\e6e44b5ea7d315a5e51a32d071b03a711de1bf80;2.7530312702240574
37050896c029e0db53068af942f92353c2998e13;Commit;184;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\37050896c029e0db53068af942f92353c2998e13;1.3949746685705744
37a38c05763aa021e4bbe359eec8b0a4aa2f2fa8;Commit;185;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\37a38c05763aa021e4bbe359eec8b0a4aa2f2fa8;1.4022154348965947
c028dda9a29bed4c850718f33388db0b9b4e36c0;Commit;186;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\c028dda9a29bed4c850718f33388db0b9b4e36c0;2.6897393278315818
bfaec276da89242ee8ae9465638a88aab1487033;Commit;187;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\bfaec276da89242ee8ae9465638a88aab1487033;1.1655637953432054
2148e7ddc4370ea6716f10a35440633154dd7ddf;Commit;188;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\2148e7ddc4370ea6716f10a35440633154dd7ddf;2.0858109311596786
4235ca0cf44cafef5281b902d0a89e43ab4cebae;Commit;189;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\4235ca0cf44cafef5281b902d0a89e43ab4cebae;1.7522458627145008
c5437f4949d45168f1dcdf4b0db685cf7ab774c3;Commit;190;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\c5437f4949d45168f1dcdf4b0db685cf7ab774c3;1.4547460505636154
43b8018df3ea0dbc827bd4f499c8117ccfda53e1;Commit;191;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\43b8018df3ea0dbc827bd4f499c8117ccfda53e1;2.088140873792467
7e12b57fe1549bd401e8bb1b587f35508c198461;Commit;192;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\7e12b57fe1549bd401e8bb1b587f35508c198461;1.787984534237076
da6a46d30a2090dcd3bb8fcc429e4e08a0268c7f;Commit;193;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\da6a46d30a2090dcd3bb8fcc429e4e08a0268c7f;2.866457384366832
d1621072d6c4f796ffe79be21b72ba9b51e1ad10;Commit;194;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\d1621072d6c4f796ffe79be21b72ba9b51e1ad10;1.9560414972504394
ed90ea3f6e8b58b8f63419ea18deff59423fc9a6;Commit;195;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\ed90ea3f6e8b58b8f63419ea18deff59423fc9a6;2.2093804343143586
d1282a69f917a13b429bddaf225c4c0845466015;Commit;196;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\d1282a69f917a13b429bddaf225c4c0845466015;2.469980845843372
4c2f6c9bbcc5b9d0f9722395420bca05667597b3;Commit;197;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\4c2f6c9bbcc5b9d0f9722395420bca05667597b3;1.7736414805866556
5a4a41749e95cf58199fa8610c783202725383ef;Commit;198;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\5a4a41749e95cf58199fa8610c783202725383ef;1.6571861607269993
d0efe0e558574eae59d26ab4eb11439576a0e9d6;Commit;199;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\d0efe0e558574eae59d26ab4eb11439576a0e9d6;1.5042340395458227
daa41ef4169203e5b447a1c759952f3bceb16e1f;Commit;200;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\daa41ef4169203e5b447a1c759952f3bceb16e1f;1.93116325704324
8209a5a254e53257e8873ad19a052d6e12ece479;Commit;201;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\8209a5a254e53257e8873ad19a052d6e12ece479;2.3977216824591663
20906020ec10a7a399ae7cf73f3e925a616ff2f1;Commit;202;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\20906020ec10a7a399ae7cf73f3e925a616ff2f1;1.261442161421704
795b75f05c9fb5a1b8ed83664493c86915201eaa;Commit;203;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\795b75f05c9fb5a1b8ed83664493c86915201eaa;1.5924460081112968
a2fecdbb33d8f42d44edee513e55bd3fc38c8051;Commit;204;https:\\gitlab.uw.edu.pl\mp347235\preant\commit\a2fecdbb33d8f42d44edee513e55bd3fc38c8051;1.4725566702241581
